1841,1
1842,0
1843,1
1844,0
1845,1
1846,0
1847,1
1848,0
1849,0
1850,1
1851,1
1852,1
1853,1
1854,0
1855,0
1856,1
1857,0
1858,1
1859,1
1860,1
1861,0
1862,1
1863,1
1864,1
1865,1
1866,1
1867,1
1868,1
1869,1
1870,0
1871,1
1872,1
1873,1
1874,1
1875,1
1876,0
1877,1
1878,1
1879,1
1880,0
1881,1
1882,0
1883,1
1884,1
1885,1
1886,0
1887,1
1888,0
1889,1
1890,1
1891,1
1892,1
1893,1
1894,0
1895,1
1896,0
1897,1
1898,0
1899,1
1900,0
1901,1
1902,0
1903,0
1904,0
1905,1
1906,0
1907,1
1908,0
1909,1
1910,1
1911,1
1912,1
1913,1
1914,0
1915,1
1916,0
1917,1
1918,0
1919,1
1920,1
1921,0
1922,0
1923,0
1924,1
1925,1
1926,0
1927,1
1928,0
1929,1
1930,1
1931,0
1932,1
1933,0
1934,1
1935,1
1936,1
1937,0
1938,1
1939,0
1940,1
1941,1
1942,1
1943,1
1944,1
1945,0
1946,1
1947,1
1948,0
1949,1
1950,0
1951,1
1952,0
1953,0
1954,1
1955,1
1956,1
1957,1
1958,1
1959,1
1960,0
1961,0
1962,1
1963,0
1964,1
1965,1
1966,1
1967,1
1968,1
1969,1
1970,1
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,1
1978,1
1979,1
1980,0
1981,1
1982,0
1983,1
1984,0
1985,1
1986,0
1987,0
1988,1
1989,1
1990,1
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,1
2000,0
2001,0
2002,0
2003,0
2004,0
2005,1
2006,1
2007,1
2008,0
2009,1
2010,0
2011,1
2012,1
2013,0
2014,1
2015,1
2016,0
2017,0
2018,1
2019,0
2020,1
2021,1
2022,1
2023,1
2024,0
2025,0
2026,1
2027,0
2028,1
2029,0
2030,1
2031,0
2032,1
2033,1
2034,0
2035,1
2036,1
2037,0
2038,0
2039,1
2040,1
2041,1
2042,1
2043,0
2044,1
2045,0
2046,1
2047,1
2048,0
2049,1
2050,1
2051,0
2052,1
2053,1
2054,1
2055,1
2056,0
2057,1
2058,0
2059,1
2060,0
2061,1
2062,0
2063,0
2064,0
2065,0
2066,0
2067,1
2068,0
2069,0
2070,0
2071,1
2072,1
2073,1
2074,0
2075,1
2076,1
2077,1
2078,1
2079,1
2080,1
2081,0
2082,1
2083,1
2084,1
2085,1
2086,1
2087,1
2088,0
2089,1
2090,0
2091,0
2092,1
2093,1
2094,1
2095,0
2096,1
2097,0
2098,1
2099,0
2100,0
2101,0
2102,1
2103,1
2104,1
2105,1
2106,0
2107,1
2108,1
2109,1
2110,1
2111,1
2112,0
2113,1
2114,1
2115,0
2116,0
2117,0
2118,1
2119,0
2120,0
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,0
2128,0
2129,1
2130,1
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,0
2139,1
2140,1
2141,1
2142,0
2143,0
2144,0
2145,0
2146,1
2147,1
2148,1
2149,1
2150,0
2151,1
2152,1
2153,1
2154,0
2155,0
2156,0
2157,0
2158,1
2159,0
2160,1
2161,1
2162,0
2163,1
2164,1
2165,0
2166,1
2167,0
2168,1
2169,1
2170,0
2171,1
2172,1
2173,0
2174,1
2175,0
2176,1
2177,0
2178,0
2179,0
2180,1
2181,1
2182,1
2183,0
2184,1
2185,1
2186,1
2187,0
2188,0
2189,0
2190,0
2191,1
2192,0
2193,0
2194,0
2195,1
2196,1
2197,1
2198,0
2199,1
2200,0
2201,0
2202,0
2203,1
2204,1
2205,0
2206,0
2207,0
2208,0
