2066,1
2067,0
2068,1
2069,0
2070,1
2071,1
2072,0
2073,1
2074,1
2075,1
2076,1
2077,1
2078,1
2079,1
2080,0
2081,1
2082,1
2083,0
2084,1
2085,0
2086,0
2087,1
2088,1
2089,0
2090,1
2091,1
2092,0
2093,1
2094,1
2095,1
2096,0
2097,1
2098,0
2099,1
2100,1
2101,1
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,1
2109,0
2110,0
2111,0
2112,0
2113,1
2114,0
2115,1
2116,1
2117,1
2118,0
2119,0
2120,0
2121,0
2122,1
2123,0
2124,0
2125,0
2126,1
2127,1
2128,1
2129,1
2130,0
2131,1
2132,1
2133,1
2134,1
2135,0
2136,1
2137,1
2138,1
2139,1
2140,1
2141,1
2142,0
2143,1
2144,1
2145,1
2146,0
2147,1
2148,1
2149,0
2150,0
2151,0
2152,0
2153,1
2154,1
2155,0
2156,1
2157,1
2158,1
2159,1
2160,1
2161,1
2162,1
2163,0
2164,1
2165,1
2166,1
2167,1
2168,1
2169,1
2170,1
2171,0
2172,1
2173,1
2174,1
2175,0
2176,1
2177,1
2178,1
2179,0
2180,1
2181,1
2182,0
2183,0
2184,1
2185,1
2186,1
2187,1
2188,1
2189,1
2190,0
2191,1
2192,0
2193,1
2194,1
2195,1
2196,0
2197,0
2198,1
2199,1
2200,1
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,1
2208,1
2209,1
2210,0
2211,0
2212,1
2213,1
2214,1
2215,0
2216,1
2217,1
2218,1
2219,1
2220,1
2221,0
2222,1
2223,0
2224,1
2225,0
2226,1
2227,0
2228,1
2229,1
2230,0
2231,1
2232,0
2233,0
2234,0
2235,1
2236,1
2237,1
2238,0
2239,0
2240,1
2241,0
2242,0
2243,0
2244,1
2245,1
2246,1
2247,1
2248,0
2249,0
2250,1
2251,1
2252,1
2253,0
2254,1
2255,0
2256,1
2257,0
2258,1
2259,0
2260,1
2261,1
2262,0
2263,1
2264,1
2265,0
2266,0
2267,1
2268,1
2269,0
2270,1
2271,0
2272,1
2273,0
2274,1
2275,0
2276,0
2277,0
2278,0
2279,1
2280,1
2281,0
2282,1
2283,1
2284,0
2285,1
2286,1
2287,0
2288,1
2289,1
2290,1
2291,0
2292,0
2293,1
2294,0
2295,1
2296,1
2297,1
2298,0
2299,0
2300,0
2301,1
2302,0
2303,0
2304,1
2305,1
2306,1
2307,1
2308,0
2309,0
2310,1
2311,0
2312,1
2313,0
2314,0
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,1
2322,1
2323,1
2324,1
2325,0
2326,1
2327,0
2328,1
2329,1
2330,1
2331,1
2332,1
2333,0
2334,1
2335,0
2336,1
2337,1
2338,0
2339,1
2340,0
2341,1
2342,1
2343,1
2344,0
2345,1
2346,0
2347,1
2348,0
2349,1
2350,1
2351,1
2352,1
2353,1
2354,0
2355,0
2356,0
2357,1
2358,0
2359,0
2360,1
